id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
5298,2181,1/4/2016 19:37,106,524,283,913,528.94,3924.76,2297.96,6751.66
5299,2181,2/2/2016 7:33,4,463,470,937,19.96,3467.87,3816.4,7304.23
5300,2181,3/2/2016 15:54,31,510,325,866,154.69,3819.9,2639,6613.59
5301,2181,5/1/2016 10:19,55,2158,289,2502,274.45,16163.42,2346.68,18784.55
5302,2181,5/30/2016 0:23,31,502,289,822,154.69,3759.98,2346.68,6261.35
5303,2181,6/29/2016 16:33,74,520,313,907,369.26,3894.8,2541.56,6805.62
5304,2181,7/29/2016 3:13,52,521,319,892,259.48,3902.29,2590.28,6752.05
5305,2181,8/28/2016 11:11,37,527,293,857,184.63,3947.23,2379.16,6511.02
5306,2181,10/27/2016 3:38,56,471,301,828,279.44,3527.79,2444.12,6251.35
5307,2181,11/25/2016 7:25,53,465,314,832,264.47,3482.85,2549.68,6297
5308,2191,1/19/2016 21:15,54,499,267,820,269.46,3737.51,2168.04,6175.01
5309,2191,2/18/2016 9:22,149,436,299,884,743.51,3265.64,2427.88,6437.03
5310,2191,4/16/2016 10:30,23,493,290,806,114.77,3692.57,2354.8,6162.14
5311,2191,5/15/2016 5:30,114,420,293,827,568.86,3145.8,2379.16,6093.82
5312,2191,6/14/2016 5:04,47,512,309,868,234.53,3834.88,2509.08,6578.49
5313,2191,7/14/2016 2:53,926,500,315,1741,4620.74,3745,2557.8,10923.54
5314,2191,8/12/2016 17:17,131,483,0,614,653.69,3617.67,0,4271.36
5315,2191,9/11/2016 22:27,32,535,324,891,159.68,4007.15,2630.88,6797.71
5316,2191,10/10/2016 5:34,43,628,316,987,214.57,4703.72,2565.92,7484.21
5317,2191,11/9/2016 9:07,37,573,363,973,184.63,4291.77,2947.56,7423.96
5318,2201,10/28/2016 14:05,13,50,51,114,64.87,374.5,414.12,853.49
5319,2211,7/15/2016 23:05,490,635,194,1319,2445.1,4756.15,1575.28,8776.53
5320,2211,11/10/2016 20:39,497,595,173,1265,2480.03,4456.55,1404.76,8341.34
5321,2221,12/13/2016 4:07,513,805,121,1439,2559.87,6029.45,982.52,9571.84
5322,2231,12/30/2013 4:00,51,501,304,856,254.49,3752.49,2468.48,6475.46
5323,2231,1/29/2014 15:32,244,574,311,1129,1217.56,4299.26,2525.32,8042.14
5324,2231,2/27/2014 23:42,0,461,294,755,0,3452.89,2387.28,5840.17
5325,2231,3/29/2014 2:04,114,756,344,1214,568.86,5662.44,2793.28,9024.58
5326,2231,4/28/2014 7:01,38,468,213,719,189.62,3505.32,1729.56,5424.5
5327,2231,5/28/2014 10:37,364,451,286,1101,1816.36,3377.99,2322.32,7516.67
5328,2231,8/25/2014 8:29,41,454,299,794,204.59,3400.46,2427.88,6032.93
5329,2231,9/24/2014 21:35,240,245,292,777,1197.6,1835.05,2371.04,5403.69
5330,2231,11/22/2014 0:39,44,492,292,828,219.56,3685.08,2371.04,6275.68
5331,2231,12/21/2014 12:17,55,516,299,870,274.45,3864.84,2427.88,6567.17
5332,2231,3/21/2015 14:24,0,517,294,811,0,3872.33,2387.28,6259.61
5333,2231,4/19/2015 1:05,23,505,404,932,114.77,3782.45,3280.48,7177.7
5334,2231,5/18/2015 15:12,41,468,280,789,204.59,3505.32,2273.6,5983.51
5335,2231,6/16/2015 19:29,62,491,485,1038,309.38,3677.59,3938.2,7925.17
5336,2231,8/14/2015 7:25,353,502,296,1151,1761.47,3759.98,2403.52,7924.97
5337,2231,9/13/2015 22:24,74,510,378,962,369.26,3819.9,3069.36,7258.52
5338,2231,10/13/2015 8:05,0,477,299,776,0,3572.73,2427.88,6000.61
5339,2231,12/11/2015 13:59,19,495,264,778,94.81,3707.55,2143.68,5946.04
5340,2231,3/10/2016 22:06,66,499,243,808,329.34,3737.51,1973.16,6040.01
5341,2231,4/9/2016 15:25,69,501,299,869,344.31,3752.49,2427.88,6524.68
5342,2231,5/8/2016 2:23,49,511,210,770,244.51,3827.39,1705.2,5777.1
5343,2231,8/4/2016 16:44,39,505,272,816,194.61,3782.45,2208.64,6185.7
5344,2231,9/2/2016 15:31,33,549,356,938,164.67,4112.01,2890.72,7167.4
5345,2231,10/2/2016 13:26,141,476,295,912,703.59,3565.24,2395.4,6664.23
5346,2231,11/29/2016 1:16,82,456,370,908,409.18,3415.44,3004.4,6829.02
5347,2231,12/29/2016 4:53,63,505,260,828,314.37,3782.45,2111.2,6208.02
5348,2241,2/6/2016 2:05,504,609,207,1320,2514.96,4561.41,1680.84,8757.21
5349,2241,3/6/2016 4:22,558,619,240,1417,2784.42,4636.31,1948.8,9369.53
5350,2241,5/4/2016 0:18,45,625,186,856,224.55,4681.25,1510.32,6416.12
5351,2241,6/3/2016 13:42,489,587,204,1280,2440.11,4396.63,1656.48,8493.22
5352,2241,7/3/2016 3:17,456,573,209,1238,2275.44,4291.77,1697.08,8264.29
5353,2251,5/30/2016 6:36,0,0,38,38,0,0,308.56,308.56
5354,2251,10/26/2016 15:18,0,62,25,87,0,464.38,203,667.38
5355,2251,12/25/2016 2:25,16,0,28,44,79.84,0,227.36,307.2
5356,2261,7/3/2016 21:42,500,654,157,1311,2495,4898.46,1274.84,8668.3
5357,2261,8/31/2016 17:13,516,549,167,1232,2574.84,4112.01,1356.04,8042.89
5358,2261,9/30/2016 9:28,508,542,254,1304,2534.92,4059.58,2062.48,8656.98
5359,2261,10/29/2016 21:56,503,591,234,1328,2509.97,4426.59,1900.08,8836.64
5360,2261,11/28/2016 3:37,503,616,193,1312,2509.97,4613.84,1567.16,8690.97
5361,2261,12/27/2016 9:37,496,602,200,1298,2475.04,4508.98,1624,8608.02
5362,2271,3/14/2015 21:22,0,497,365,862,0,3722.53,2963.8,6686.33
5363,2271,7/8/2015 17:44,61,464,23,548,304.39,3475.36,186.76,3966.51
5364,2271,8/6/2015 16:17,67,486,291,844,334.33,3640.14,2362.92,6337.39
5365,2271,9/5/2015 10:10,54,511,303,868,269.46,3827.39,2460.36,6557.21
5366,2271,10/5/2015 11:57,48,505,223,776,239.52,3782.45,1810.76,5832.73
5367,2271,11/4/2015 0:22,111,368,277,756,553.89,2756.32,2249.24,5559.45
5368,2271,12/3/2015 7:31,265,527,300,1092,1322.35,3947.23,2436,7705.58
5369,2271,1/2/2016 19:57,38,519,0,557,189.62,3887.31,0,4076.93
5370,2271,4/29/2016 3:11,0,502,311,813,0,3759.98,2525.32,6285.3
5371,2271,5/28/2016 17:13,11,649,285,945,54.89,4861.01,2314.2,7230.1
5372,2271,6/27/2016 6:52,80,523,519,1122,399.2,3917.27,4214.28,8530.75
5373,2271,8/25/2016 6:40,63,596,315,974,314.37,4464.04,2557.8,7336.21
5374,2271,9/25/2016 0:01,10,563,216,789,49.9,4216.87,1753.92,6020.69
5375,2271,10/23/2016 14:39,41,489,281,811,204.59,3662.61,2281.72,6148.92
5376,2271,11/21/2016 1:57,20,622,495,1137,99.8,4658.78,4019.4,8777.98
5377,2271,12/21/2016 22:24,48,473,369,890,239.52,3542.77,2996.28,6778.57
5378,2281,7/21/2016 9:14,0,75,49,124,0,561.75,397.88,959.63
5379,2281,9/19/2016 18:08,0,83,35,118,0,621.67,284.2,905.87
5380,2281,12/17/2016 13:47,0,17,42,59,0,127.33,341.04,468.37
5381,2291,2/2/2016 15:21,280,537,113,930,1397.2,4022.13,917.56,6336.89
5382,2291,5/31/2016 9:34,507,594,176,1277,2529.93,4449.06,1429.12,8408.11
5383,2291,7/29/2016 11:04,516,613,234,1363,2574.84,4591.37,1900.08,9066.29
5384,2291,8/27/2016 22:53,503,626,183,1312,2509.97,4688.74,1485.96,8684.67
5385,2291,9/26/2016 19:31,496,587,143,1226,2475.04,4396.63,1161.16,8032.83
5386,2291,10/25/2016 12:48,511,600,192,1303,2549.89,4494,1559.04,8602.93
5387,2291,11/23/2016 23:34,506,562,191,1259,2524.94,4209.38,1550.92,8285.24
5388,2291,12/22/2016 9:18,494,573,202,1269,2465.06,4291.77,1640.24,8397.07
5389,2301,4/20/2015 20:59,1677,613,31,2321,8368.23,4591.37,251.72,13211.32
5390,2301,5/20/2015 11:38,534,601,141,1276,2664.66,4501.49,1144.92,8311.07
5391,2311,10/8/2016 5:16,37,0,40,77,184.63,0,324.8,509.43
5392,2311,12/7/2016 10:55,0,0,211,211,0,0,1713.32,1713.32
5393,2321,12/21/2016 3:15,34,486,294,814,169.66,3640.14,2387.28,6197.08
5394,2331,1/9/2014 4:02,0,135,94,229,0,1011.15,763.28,1774.43
5395,2331,2/8/2014 12:39,0,68,91,159,0,509.32,738.92,1248.24
5396,2331,4/9/2014 13:14,13,54,132,199,64.87,404.46,1071.84,1541.17
5397,2331,5/8/2014 17:36,57,102,117,276,284.43,763.98,950.04,1998.45
5398,2331,7/6/2014 9:39,0,114,115,229,0,853.86,933.8,1787.66
5399,2331,9/2/2014 4:22,16,72,84,172,79.84,539.28,682.08,1301.2
5400,2341,12/17/2014 10:20,0,129,0,129,0,966.21,0,966.21
5401,2341,3/15/2015 19:04,0,38,110,148,0,284.62,893.2,1177.82
5402,2341,8/7/2015 16:36,54,0,132,186,269.46,0,1071.84,1341.3
5403,2341,10/6/2015 5:44,2701,0,320,3021,13477.99,0,2598.4,16076.39
5404,2341,5/1/2016 11:40,0,56,35,91,0,419.44,284.2,703.64
5405,2341,5/31/2016 9:23,0,42,14,56,0,314.58,113.68,428.26
5406,2341,6/30/2016 18:56,555,26,0,581,2769.45,194.74,0,2964.19
5407,2341,7/30/2016 16:06,7,0,61,68,34.93,0,495.32,530.25
5408,2341,9/26/2016 8:54,0,125,133,258,0,936.25,1079.96,2016.21
5409,2341,10/25/2016 10:08,2,51,13,66,9.98,381.99,105.56,497.53
5410,2341,11/24/2016 7:05,18,0,23,41,89.82,0,186.76,276.58
5411,2351,12/16/2013 6:34,0,52,15,67,0,389.48,121.8,511.28
5412,2351,1/15/2014 3:50,0,54,22,76,0,404.46,178.64,583.1
5413,2351,2/13/2014 21:32,0,56,55,111,0,419.44,446.6,866.04
5414,2351,4/13/2014 14:06,196,0,43,239,978.04,0,349.16,1327.2
5415,2351,5/12/2014 15:32,0,91,30,121,0,681.59,243.6,925.19
5416,2351,6/11/2014 3:18,0,130,77,207,0,973.7,625.24,1598.94
5417,2351,9/6/2014 12:42,141,99,53,293,703.59,741.51,430.36,1875.46
5418,2351,10/5/2014 5:02,0,67,69,136,0,501.83,560.28,1062.11
5419,2351,1/3/2015 22:33,13,23,46,82,64.87,172.27,373.52,610.66
5420,2351,2/1/2015 22:26,0,49,29,78,0,367.01,235.48,602.49
5421,2351,4/1/2015 8:19,8,24,32,64,39.92,179.76,259.84,479.52
5422,2351,8/27/2015 12:45,0,238,102,340,0,1782.62,828.24,2610.86
5423,2351,9/26/2015 20:43,3,747,51,801,14.97,5595.03,414.12,6024.12
5424,2351,11/25/2015 16:55,7,0,27,34,34.93,0,219.24,254.17
5425,2351,12/25/2015 22:34,4,0,39,43,19.96,0,316.68,336.64
5426,2351,1/24/2016 2:21,11,58,38,107,54.89,434.42,308.56,797.87
5427,2351,4/21/2016 3:52,0,0,14,14,0,0,113.68,113.68
5428,2351,6/20/2016 10:48,10,69,69,148,49.9,516.81,560.28,1126.99
5429,2351,9/16/2016 5:17,0,31,36,67,0,232.19,292.32,524.51
5430,2361,7/16/2015 7:54,350,15,2,367,1746.5,112.35,16.24,1875.09
5431,2361,8/14/2015 15:42,12,0,376,388,59.88,0,3053.12,3113
5432,2361,9/12/2015 18:24,19,52,36,107,94.81,389.48,292.32,776.61
5433,2361,11/9/2015 5:02,11,34,24,69,54.89,254.66,194.88,504.43
5434,2361,12/9/2015 6:51,0,71,40,111,0,531.79,324.8,856.59
5435,2361,1/7/2016 22:32,0,33,37,70,0,247.17,300.44,547.61
5436,2361,2/6/2016 3:23,0,44,29,73,0,329.56,235.48,565.04
5437,2361,3/6/2016 10:22,0,60,3,63,0,449.4,24.36,473.76
5438,2361,4/5/2016 1:45,0,54,11,65,0,404.46,89.32,493.78
5439,2361,10/30/2016 23:24,0,0,41,41,0,0,332.92,332.92
5440,2371,2/24/2014 18:00,0,596,214,810,0,4464.04,1737.68,6201.72
5441,2371,5/25/2014 12:51,216,647,46,909,1077.84,4846.03,373.52,6297.39
5442,2371,7/23/2014 19:03,450,624,182,1256,2245.5,4673.76,1477.84,8397.1
5443,2371,9/20/2014 21:05,523,608,211,1342,2609.77,4553.92,1713.32,8877.01
5444,2371,10/20/2014 17:51,499,586,217,1302,2490.01,4389.14,1762.04,8641.19
5445,2371,11/19/2014 22:04,496,602,214,1312,2475.04,4508.98,1737.68,8721.7
5446,2371,12/19/2014 16:09,330,430,194,954,1646.7,3220.7,1575.28,6442.68
5447,2371,4/17/2015 3:51,510,466,532,1508,2544.9,3490.34,4319.84,10355.08
5448,2371,5/16/2015 3:30,544,598,201,1343,2714.56,4479.02,1632.12,8825.7
5449,2371,6/14/2015 4:09,504,92,227,823,2514.96,689.08,1843.24,5047.28
5450,2381,12/14/2013 10:24,0,80,0,80,0,599.2,0,599.2
5451,2381,1/12/2014 2:08,5,53,15,73,24.95,396.97,121.8,543.72
5452,2381,3/12/2014 10:53,19,260,8,287,94.81,1947.4,64.96,2107.17
5453,2381,8/8/2014 9:21,0,0,15,15,0,0,121.8,121.8
5454,2381,9/7/2014 22:42,18,0,26,44,89.82,0,211.12,300.94
5455,2381,12/4/2014 19:04,354,66,80,500,1766.46,494.34,649.6,2910.4
5456,2391,8/10/2016 16:34,722,603,190,1515,3602.78,4516.47,1542.8,9662.05
5457,2391,9/9/2016 3:06,725,629,203,1557,3617.75,4711.21,1648.36,9977.32
5458,2391,11/7/2016 13:26,518,599,186,1303,2584.82,4486.51,1510.32,8581.65
5459,2401,7/31/2016 5:15,482,596,180,1258,2405.18,4464.04,1461.6,8330.82
5460,2411,2/12/2014 0:24,0,33,25,58,0,247.17,203,450.17
5461,2411,6/10/2014 0:31,0,86,46,132,0,644.14,373.52,1017.66
5462,2411,8/9/2014 8:24,0,719,0,719,0,5385.31,0,5385.31
5463,2411,11/5/2014 13:08,5,73,38,116,24.95,546.77,308.56,880.28
5464,2411,4/1/2015 2:52,12,239,62,313,59.88,1790.11,503.44,2353.43
5465,2411,9/24/2015 22:27,0,93,62,155,0,696.57,503.44,1200.01
5466,2411,10/23/2015 9:53,11,51,21,83,54.89,381.99,170.52,607.4
5467,2411,2/17/2016 22:00,0,29,17,46,0,217.21,138.04,355.25
5468,2411,3/17/2016 6:12,0,79,38,117,0,591.71,308.56,900.27
5469,2411,5/14/2016 1:02,0,48,64,112,0,359.52,519.68,879.2
5470,2411,10/10/2016 4:47,30,73,17,120,149.7,546.77,138.04,834.51
5471,2411,11/8/2016 13:43,44,0,128,172,219.56,0,1039.36,1258.92
5472,2411,12/8/2016 23:38,0,45,27,72,0,337.05,219.24,556.29
5473,2421,10/17/2016 13:25,43,504,290,837,214.57,3774.96,2354.8,6344.33
5474,2421,11/16/2016 13:07,78,521,488,1087,389.22,3902.29,3962.56,8254.07
5475,2421,12/15/2016 12:15,48,478,302,828,239.52,3580.22,2452.24,6271.98
5476,2431,11/21/2016 8:47,0,10,63,73,0,74.9,511.56,586.46
5477,2441,8/23/2016 15:31,847,619,355,1821,4226.53,4636.31,2882.6,11745.44
5478,2441,9/21/2016 18:16,4571,607,234,5412,22809.29,4546.43,1900.08,29255.8
5479,2441,10/21/2016 21:08,7365,604,516,8485,36751.35,4523.96,4189.92,45465.23
5480,2451,12/18/2016 20:23,48,558,1032,1638,239.52,4179.42,8379.84,12798.78
5481,2461,12/29/2013 9:35,57,97,81,235,284.43,726.53,657.72,1668.68
5482,2461,2/26/2014 10:18,0,146,104,250,0,1093.54,844.48,1938.02
5483,2461,3/28/2014 3:40,0,684,115,799,0,5123.16,933.8,6056.96
5484,2461,4/27/2014 13:51,25,82,97,204,124.75,614.18,787.64,1526.57
5485,2461,5/27/2014 21:57,0,3,95,98,0,22.47,771.4,793.87
5486,2461,6/26/2014 15:26,20,109,74,203,99.8,816.41,600.88,1517.09
5487,2461,8/23/2014 7:22,7,58,107,172,34.93,434.42,868.84,1338.19
5488,2461,10/20/2014 22:08,13,142,90,245,64.87,1063.58,730.8,1859.25
5489,2461,11/19/2014 9:17,15,92,107,214,74.85,689.08,868.84,1632.77
5490,2461,1/17/2015 11:14,7,105,0,112,34.93,786.45,0,821.38
5491,2461,5/14/2015 10:12,20,0,119,139,99.8,0,966.28,1066.08
5492,2461,7/11/2015 2:26,0,120,114,234,0,898.8,925.68,1824.48
5493,2461,8/10/2015 5:40,10,1634,87,1731,49.9,12238.66,706.44,12995
5494,2461,10/9/2015 17:59,0,114,95,209,0,853.86,771.4,1625.26
5495,2461,12/6/2015 20:27,23,82,83,188,114.77,614.18,673.96,1402.91
5496,2461,1/5/2016 15:58,0,61,60,121,0,456.89,487.2,944.09
5497,2461,2/3/2016 16:48,1,169,119,289,4.99,1265.81,966.28,2237.08
5498,2461,5/3/2016 2:00,4,96,12,112,19.96,719.04,97.44,836.44
5499,2461,6/1/2016 9:20,0,132,105,237,0,988.68,852.6,1841.28
5500,2471,7/17/2016 15:13,86,508,323,917,429.14,3804.92,2622.76,6856.82
5501,2471,8/16/2016 23:03,99,546,297,942,494.01,4089.54,2411.64,6995.19
5502,2471,9/14/2016 19:46,35,499,300,834,174.65,3737.51,2436,6348.16
5503,2471,10/14/2016 15:39,20,0,289,309,99.8,0,2346.68,2446.48
5504,2481,5/2/2014 15:41,0,56,50,106,0,419.44,406,825.44
5505,2481,1/20/2015 2:17,0,0,47,47,0,0,381.64,381.64
5506,2481,3/19/2015 23:19,5,50,45,100,24.95,374.5,365.4,764.85
5507,2481,5/18/2015 20:46,0,55,35,90,0,411.95,284.2,696.15
5508,2481,10/11/2015 20:57,0,59,33,92,0,441.91,267.96,709.87
5509,2481,11/9/2015 21:17,0,92,96,188,0,689.08,779.52,1468.6
5510,2481,2/4/2016 9:06,0,52,29,81,0,389.48,235.48,624.96
5511,2481,3/4/2016 11:53,25,35,65,125,124.75,262.15,527.8,914.7
5512,2481,5/2/2016 14:14,22,25,15,62,109.78,187.25,121.8,418.83
5513,2481,7/1/2016 19:34,0,70,2,72,0,524.3,16.24,540.54
5514,2481,9/28/2016 11:29,0,34,40,74,0,254.66,324.8,579.46
5515,2481,11/27/2016 12:21,7,35,0,42,34.93,262.15,0,297.08
5516,2491,11/11/2016 19:40,0,65,333,398,0,486.85,2703.96,3190.81
5517,2491,12/11/2016 1:04,15,0,0,15,74.85,0,0,74.85
5518,2501,7/16/2016 22:53,0,45,304,349,0,337.05,2468.48,2805.53
5519,2501,8/15/2016 0:32,0,60,54,114,0,449.4,438.48,887.88
5520,2501,9/13/2016 7:20,0,55,35,90,0,411.95,284.2,696.15
5521,2501,10/13/2016 6:16,0,6,27,33,0,44.94,219.24,264.18
5522,2511,10/12/2016 2:29,0,74,51,125,0,554.26,414.12,968.38
5523,2511,11/11/2016 0:27,0,75,0,75,0,561.75,0,561.75
5524,2511,12/11/2016 9:51,10,0,18,28,49.9,0,146.16,196.06
5525,2521,5/14/2016 23:30,20,0,42,62,99.8,0,341.04,440.84
5526,2521,6/13/2016 22:14,0,87,0,87,0,651.63,0,651.63
5527,2521,8/11/2016 14:10,0,43,54,97,0,322.07,438.48,760.55
5528,2521,9/9/2016 23:12,0,56,44,100,0,419.44,357.28,776.72
5529,2521,11/6/2016 19:43,2,49,72,123,9.98,367.01,584.64,961.63
5530,2531,2/21/2014 11:01,67,77,153,297,334.33,576.73,1242.36,2153.42
5531,2531,3/23/2014 19:16,34,140,17,191,169.66,1048.6,138.04,1356.3
5532,2531,5/20/2014 14:50,5,146,197,348,24.95,1093.54,1599.64,2718.13
5533,2531,6/18/2014 14:27,35,154,0,189,174.65,1153.46,0,1328.11
5534,2531,7/17/2014 6:15,170,97,85,352,848.3,726.53,690.2,2265.03
5535,2531,11/12/2014 14:21,103,69,76,248,513.97,516.81,617.12,1647.9
5536,2531,12/11/2014 21:01,0,77,0,77,0,576.73,0,576.73
5537,2541,12/21/2013 17:13,69,480,283,832,344.31,3595.2,2297.96,6237.47
5538,2541,1/19/2014 17:34,84,637,297,1018,419.16,4771.13,2411.64,7601.93
5539,2541,2/18/2014 10:48,65,535,300,900,324.35,4007.15,2436,6767.5
5540,2541,4/19/2014 9:15,0,884,290,1174,0,6621.16,2354.8,8975.96
5541,2541,9/15/2014 4:04,73,0,308,381,364.27,0,2500.96,2865.23
5542,2541,10/15/2014 2:39,41,504,393,938,204.59,3774.96,3191.16,7170.71
5543,2541,11/13/2014 18:03,97,520,349,966,484.03,3894.8,2833.88,7212.71
5544,2541,12/13/2014 0:18,61,494,296,851,304.39,3700.06,2403.52,6407.97
5545,2541,1/11/2015 16:27,92,525,0,617,459.08,3932.25,0,4391.33
5546,2541,2/10/2015 19:08,58,488,117,663,289.42,3655.12,950.04,4894.58
5547,2541,3/11/2015 5:28,0,512,300,812,0,3834.88,2436,6270.88
5548,2541,5/10/2015 8:51,43,270,509,822,214.57,2022.3,4133.08,6369.95
5549,2541,6/8/2015 5:56,68,479,290,837,339.32,3587.71,2354.8,6281.83
5550,2541,7/7/2015 6:07,63,469,181,713,314.37,3512.81,1469.72,5296.9
5551,2541,8/6/2015 4:58,63,557,285,905,314.37,4171.93,2314.2,6800.5
5552,2541,9/4/2015 9:20,14,501,296,811,69.86,3752.49,2403.52,6225.87
5553,2541,10/3/2015 15:11,4,409,367,780,19.96,3063.41,2980.04,6063.41
5554,2541,11/2/2015 14:59,0,576,303,879,0,4314.24,2460.36,6774.6
5555,2541,12/30/2015 17:17,144,467,258,869,718.56,3497.83,2094.96,6311.35
5556,2541,1/29/2016 3:45,43,504,458,1005,214.57,3774.96,3718.96,7708.49
5557,2541,2/27/2016 0:51,40,505,298,843,199.6,3782.45,2419.76,6401.81
5558,2541,3/27/2016 20:40,10,548,299,857,49.9,4104.52,2427.88,6582.3
5559,2541,4/25/2016 16:59,58,472,331,861,289.42,3535.28,2687.72,6512.42
5560,2541,6/23/2016 16:53,66,556,243,865,329.34,4164.44,1973.16,6466.94
5561,2541,7/23/2016 3:57,90,423,311,824,449.1,3168.27,2525.32,6142.69
5562,2541,8/22/2016 11:07,134,496,449,1079,668.66,3715.04,3645.88,8029.58
5563,2541,10/21/2016 11:42,0,514,225,739,0,3849.86,1827,5676.86
5564,2541,12/19/2016 21:58,109,499,316,924,543.91,3737.51,2565.92,6847.34
5565,2551,6/24/2016 7:47,0,42,41,83,0,314.58,332.92,647.5
5566,2551,8/21/2016 12:08,40,0,0,40,199.6,0,0,199.6
5567,2561,11/23/2016 22:55,491,593,223,1307,2450.09,4441.57,1810.76,8702.42
5568,2561,12/23/2016 11:44,513,658,203,1374,2559.87,4928.42,1648.36,9136.65
5569,2571,12/19/2013 17:36,34,520,165,719,169.66,3894.8,1339.8,5404.26
5570,2571,2/16/2014 8:25,39,475,288,802,194.61,3557.75,2338.56,6090.92
5571,2571,3/18/2014 14:20,43,509,309,861,214.57,3812.41,2509.08,6536.06
5572,2571,4/16/2014 6:24,0,248,255,503,0,1857.52,2070.6,3928.12
5573,2571,5/16/2014 1:20,92,371,289,752,459.08,2778.79,2346.68,5584.55
5574,2571,6/15/2014 11:33,101,468,291,860,503.99,3505.32,2362.92,6372.23
5575,2571,7/15/2014 0:26,11,484,199,694,54.89,3625.16,1615.88,5295.93
5576,2571,8/15/2014 0:20,85,475,354,914,424.15,3557.75,2874.48,6856.38
5577,2571,9/12/2014 12:39,46,490,320,856,229.54,3670.1,2598.4,6498.04
5578,2571,10/11/2014 11:12,45,316,339,700,224.55,2366.84,2752.68,5344.07
5579,2581,10/19/2016 12:46,506,945,217,1668,2524.94,7078.05,1762.04,11365.03
5580,2581,11/18/2016 8:43,525,614,1716,2855,2619.75,4598.86,13933.92,21152.53
5581,2581,12/18/2016 15:08,492,712,214,1418,2455.08,5332.88,1737.68,9525.64
5582,2591,12/11/2013 3:42,217,499,309,1025,1082.83,3737.51,2509.08,7329.42
5583,2591,1/10/2014 5:14,35,524,367,926,174.65,3924.76,2980.04,7079.45
5584,2591,2/8/2014 6:00,80,507,275,862,399.2,3797.43,2233,6429.63
5585,2591,3/9/2014 3:41,68,513,312,893,339.32,3842.37,2533.44,6715.13
5586,2591,4/7/2014 5:58,0,491,336,827,0,3677.59,2728.32,6405.91
5587,2591,6/5/2014 5:10,73,534,300,907,364.27,3999.66,2436,6799.93
5588,2591,8/2/2014 16:42,78,508,300,886,389.22,3804.92,2436,6630.14
5589,2591,8/31/2014 13:09,24,707,315,1046,119.76,5295.43,2557.8,7972.99
5590,2591,9/30/2014 1:27,43,496,345,884,214.57,3715.04,2801.4,6731.01
5591,2591,10/29/2014 20:10,51,484,495,1030,254.49,3625.16,4019.4,7899.05
5592,2591,11/27/2014 6:43,67,494,284,845,334.33,3700.06,2306.08,6340.47
5593,2591,12/27/2014 3:38,3,509,256,768,14.97,3812.41,2078.72,5906.1
5594,2591,1/26/2015 4:00,92,562,301,955,459.08,4209.38,2444.12,7112.58
5595,2591,3/25/2015 17:32,43,552,407,1002,214.57,4134.48,3304.84,7653.89
5596,2591,4/23/2015 15:32,63,523,293,879,314.37,3917.27,2379.16,6610.8
5597,2591,5/23/2015 0:06,54,560,288,902,269.46,4194.4,2338.56,6802.42
5598,2591,6/22/2015 10:00,73,482,150,705,364.27,3610.18,1218,5192.45
5599,2591,8/19/2015 11:45,44,509,241,794,219.56,3812.41,1956.92,5988.89
5600,2591,9/18/2015 19:54,22,597,248,867,109.78,4471.53,2013.76,6595.07
5601,2591,10/17/2015 15:41,88,499,195,782,439.12,3737.51,1583.4,5760.03
5602,2591,11/15/2015 15:53,73,409,320,802,364.27,3063.41,2598.4,6026.08
5603,2591,12/14/2015 12:11,45,490,284,819,224.55,3670.1,2306.08,6200.73
5604,2591,1/12/2016 23:33,52,507,306,865,259.48,3797.43,2484.72,6541.63
5605,2591,3/12/2016 23:56,54,505,302,861,269.46,3782.45,2452.24,6504.15
5606,2591,4/10/2016 8:17,42,502,424,968,209.58,3759.98,3442.88,7412.44
5607,2591,7/8/2016 9:12,19,488,315,822,94.81,3655.12,2557.8,6307.73
5608,2591,9/4/2016 10:56,214,853,301,1368,1067.86,6388.97,2444.12,9900.95
5609,2591,11/3/2016 23:28,0,503,283,786,0,3767.47,2297.96,6065.43
5610,2591,12/2/2016 23:03,0,469,275,744,0,3512.81,2233,5745.81
5611,2591,12/31/2016 4:14,0,525,298,823,0,3932.25,2419.76,6352.01
5612,2601,7/2/2015 9:26,0,0,0,0,0,0,0,0
5613,2601,11/27/2015 14:19,0,68,89,157,0,509.32,722.68,1232
5614,2611,11/20/2015 10:43,0,45,149,194,0,337.05,1209.88,1546.93
5615,2611,12/20/2015 7:00,19,48,27,94,94.81,359.52,219.24,673.57
5616,2611,4/16/2016 15:43,3,34,6,43,14.97,254.66,48.72,318.35
5617,2611,8/12/2016 14:26,0,82,37,119,0,614.18,300.44,914.62
5618,2611,10/11/2016 1:37,0,100,85,185,0,749,690.2,1439.2
5619,2611,12/9/2016 1:08,0,0,62,62,0,0,503.44,503.44
5620,2621,10/15/2016 15:47,0,19,96,115,0,142.31,779.52,921.83
5621,2621,11/14/2016 5:57,22,99,112,233,109.78,741.51,909.44,1760.73
5622,2631,12/23/2013 7:18,6,506,0,512,29.94,3789.94,0,3819.88
5623,2631,4/18/2014 7:01,0,0,49,49,0,0,397.88,397.88
5624,2631,5/18/2014 23:31,0,81,53,134,0,606.69,430.36,1037.05
5625,2631,6/16/2014 8:43,1,0,31,32,4.99,0,251.72,256.71
5626,2631,7/15/2014 4:07,0,44,32,76,0,329.56,259.84,589.4
